1ebd82f8-57e2-4e97-a4b9-720b7253cae5,1,,,8,,12345678912,BAC20240012,,,Candidat Test 12,مرشح تجريبي 12,,Nouakchott,2005-08-12,F,officiel,,,11.03,,Admis,Très Bien,9,33,251,true,true,2025-06-29 23:25:54.970683,0,0,2025-06-29 23:25:54.956330,
32073c8c-b71d-4799-ac29-816879e74598,1,,,8,,12345678914,BAC20240014,,,Candidat Test 14,مرشح تجريبي 14,,Nouakchott,2005-07-11,F,officiel,,,12.48,,Ajourné,Passable,35,87,127,true,true,2025-06-29 23:25:54.970683,0,0,2025-06-29 23:25:54.956330,
c1c81377-8af1-408e-84b3-f2bfc6a4bb31,1,,,11,,12345678915,BAC20240015,,,Candidat Test 15,مرشح تجريبي 15,,Nouakchott,2005-09-20,F,officiel,,,8.02,,Passable,Passable,39,38,377,true,true,2025-06-29 23:25:54.970683,0,0,2025-06-29 23:25:54.956330,
50f910f9-43ce-4b0c-ae5f-b77de6330d2b,1,,,6,,12345678916,BAC20240016,,,Candidat Test 16,مرشح تجريبي 16,,Nouakchott,2005-12-23,F,officiel,,,13.25,,Admis,Bien,11,119,617,true,true,2025-06-29 23:25:54.970683,0,0,2025-06-29 23:25:54.956330,
c0485378-a6ac-4f2d-ba00-0c5f0387c7f7,1,,,15,,12345678917,BAC20240017,,,Candidat Test 17,مرشح تجريبي 17,,Nouakchott,2005-12-05,M,officiel,,,10.33,,Passable,,4,108,226,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
86b92459-e0fa-4ac5-8274-3110b80dc500,1,,,9,,12345678918,BAC20240018,,,Candidat Test 18,مرشح تجريبي 18,,Nouakchott,2005-08-01,M,officiel,,,11.97,,Passable,Passable,45,49,771,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
c7a2a6f9-c60b-4381-9a34-2878285c03e6,1,,,7,,12345678919,BAC20240019,,,Candidat Test 19,مرشح تجريبي 19,,Nouakchott,2005-03-03,F,officiel,,,11.89,,Passable,Bien,35,110,23,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
51e56142-5f6c-4818-b5a2-bbf0ce501bcb,1,,,4,,12345678920,BAC20240020,,,Candidat Test 20,مرشح تجريبي 20,,Nouakchott,2005-07-24,F,officiel,,,9.78,,Admis,Bien,37,12,487,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
00c5339e-734b-411e-ad53-051651c7aac4,1,,,4,,12345678921,BAC20240021,,,Candidat Test 21,مرشح تجريبي 21,,Nouakchott,2005-04-03,M,officiel,,,14.51,,Ajourné,Très Bien,21,188,262,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
70acce1a-3f63-402d-8b33-ea75b9b53d84,1,,,3,,12345678922,BAC20240022,,,Candidat Test 22,مرشح تجريبي 22,,Nouakchott,2005-09-28,M,officiel,,,12.67,,Admis,,49,80,996,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
0ea211d2-ab2c-47e2-9fca-879e3b657937,1,,,4,,12345678923,BAC20240023,,,Candidat Test 23,مرشح تجريبي 23,,Nouakchott,2005-03-06,F,officiel,,,16.69,,Admis,Bien,33,121,227,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
1f4ab504-cc02-40e8-b978-71e44b695ba4,1,,,14,,12345678924,BAC20240024,,,Candidat Test 24,مرشح تجريبي 24,,Nouakchott,2005-10-18,M,officiel,,,15.94,,Admis,Assez Bien,15,182,881,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
150ab7b8-d148-4fde-a1e5-5c6b2d827d0e,1,,,9,,12345678926,BAC20240026,,,Candidat Test 26,مرشح تجريبي 26,,Nouakchott,2005-07-02,F,officiel,,,9.86,,Admis,Assez Bien,44,173,923,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
040da145-c0be-42b6-b0fb-5beb19cb3d2e,1,,,7,,12345678927,BAC20240027,,,Candidat Test 27,مرشح تجريبي 27,,Nouakchott,2005-09-01,M,officiel,,,12.95,,Ajourné,Bien,39,152,43,true,true,2025-06-29 23:25:54.971909,0,0,2025-06-29 23:25:54.956330,
03ae2726-8d01-4154-9c24-cf4e7ad5bf86,1,,,11,,12345678928,BAC20240028,,,Candidat Test 28,مرشح تجريبي 28,,Nouakchott,2005-01-17,F,officiel,,,8.37,,Admis,Très Bien,23,190,180,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
325940ee-5ad3-4541-bd36-dbd3d49c8672,1,,,14,,12345678929,BAC20240029,,,Candidat Test 29,مرشح تجريبي 29,,Nouakchott,2005-09-21,F,officiel,,,15.25,,Ajourné,,39,199,347,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
3b0a9c15-ae0f-4527-ad6e-79cef106e362,1,,,14,,12345678930,BAC20240030,,,Candidat Test 30,مرشح تجريبي 30,,Nouakchott,2005-08-01,M,officiel,,,17.59,,Admis,Assez Bien,20,49,623,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
0ad76dcd-53f7-4625-a2a2-831f4c891710,1,,,12,,12345678931,BAC20240031,,,Candidat Test 31,مرشح تجريبي 31,,Nouakchott,2005-05-12,M,officiel,,,11.11,,Ajourné,Passable,18,54,795,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
78a0806e-cccc-45bc-94b2-de773f52a93c,1,,,9,,12345678932,BAC20240032,,,Candidat Test 32,مرشح تجريبي 32,,Nouakchott,2005-07-26,F,officiel,,,14.03,,Admis,Assez Bien,22,41,613,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
f36f89e4-901a-46d7-9450-105bb7e75b7b,1,,,1,,12345678933,BAC20240033,,,Candidat Test 33,مرشح تجريبي 33,,Nouakchott,2005-08-09,F,officiel,,,17.66,,Ajourné,Bien,33,100,661,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
29d60397-335c-4410-a796-3390953b08f3,1,,,10,,12345678934,BAC20240034,,,Candidat Test 34,مرشح تجريبي 34,,Nouakchott,2005-04-09,M,officiel,,,17.96,,Admis,Assez Bien,48,6,156,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
aab7eeba-2a84-4310-b9bb-64089f3caff4,1,,,9,,12345678935,BAC20240035,,,Candidat Test 35,مرشح تجريبي 35,,Nouakchott,2005-11-20,F,officiel,,,12.37,,Ajourné,Passable,49,175,358,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
e8338336-a8a4-4acc-8151-e7b211554242,1,,,5,,12345678936,BAC20240036,,,Candidat Test 36,مرشح تجريبي 36,,Nouakchott,2005-05-18,M,officiel,,,16.70,,Admis,Assez Bien,27,66,120,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
15fd603b-3f77-4b32-abed-6a449e3f510c,1,,,3,,12345678906,BAC20240006,,,Candidat Test 06,مرشح تجريبي 06,,Nouakchott,2005-01-23,M,officiel,,,12.29,,Passable,Passable,33,91,387,true,true,2025-06-29 23:25:54.970683,1,0,2025-06-29 23:25:54.956330,2025-07-01 11:04:13.677657
c1373979-8f93-44cc-8daf-cf4588868bdc,1,,,13,,12345678913,BAC20240013,,,Candidat Test 13,مرشح تجريبي 13,,Nouakchott,2005-10-24,M,officiel,,,17.69,,Ajourné,Assez Bien,49,167,95,true,true,2025-06-29 23:25:54.970683,0,14,2025-06-29 23:25:54.956330,2025-07-04 10:34:54.413031
4116a3e3-d4b5-482c-b09d-39c706d916fd,1,,,14,,12345678937,BAC20240037,,,Candidat Test 37,مرشح تجريبي 37,,Nouakchott,2005-12-03,M,officiel,,,11.44,,Admis,,6,161,399,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
1572c9ed-8b3b-4f78-9f30-98937a09c4fc,1,,,13,,12345678938,BAC20240038,,,Candidat Test 38,مرشح تجريبي 38,,Nouakchott,2005-06-28,M,officiel,,,14.19,,Ajourné,Très Bien,5,180,314,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
7cb1b9cc-8e2f-4904-a1f8-79bb18a1717b,1,,,7,,12345678939,BAC20240039,,,Candidat Test 39,مرشح تجريبي 39,,Nouakchott,2005-11-23,F,officiel,,,9.24,,Admis,Assez Bien,34,113,561,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
b35ca5ba-241a-405a-abe9-f23e5ecf76ed,1,,,2,,12345678940,BAC20240040,,,Candidat Test 40,مرشح تجريبي 40,,Nouakchott,2005-06-27,F,officiel,,,10.33,,Passable,Passable,35,61,674,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
46d37336-a0fa-4668-a04f-0116a85f4ea2,1,,,7,,12345678941,BAC20240041,,,Candidat Test 41,مرشح تجريبي 41,,Nouakchott,2005-09-01,F,officiel,,,9.26,,Ajourné,,16,130,896,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
4fe24560-d9ed-4398-8fed-b35f53155ff2,1,,,7,,12345678942,BAC20240042,,,Candidat Test 42,مرشح تجريبي 42,,Nouakchott,2005-10-10,M,officiel,,,12.58,,Ajourné,Bien,17,180,640,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
b4f6af7c-0b42-49a3-89b4-bec1890d8102,1,,,2,,12345678943,BAC20240043,,,Candidat Test 43,مرشح تجريبي 43,,Nouakchott,2005-08-06,F,officiel,,,13.08,,Admis,Passable,44,90,295,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
e8148b3b-f9f8-4479-a408-551072dfbe5f,1,,,1,,12345678944,BAC20240044,,,Candidat Test 44,مرشح تجريبي 44,,Nouakchott,2005-07-17,F,officiel,,,8.02,,Passable,,15,194,864,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
5f270b80-f377-49ec-b1ef-10d098ef5d28,1,,,15,,12345678945,BAC20240045,,,Candidat Test 45,مرشح تجريبي 45,,Nouakchott,2005-12-12,F,officiel,,,17.04,,Passable,,34,80,656,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
797798b7-7d78-4145-b4fa-e71f7451b90b,1,,,12,,12345678946,BAC20240046,,,Candidat Test 46,مرشح تجريبي 46,,Nouakchott,2005-02-26,M,officiel,,,15.20,,Ajourné,,27,36,636,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
423af840-dc36-4699-9f93-5736ee29d69c,1,,,13,,12345678947,BAC20240047,,,Candidat Test 47,مرشح تجريبي 47,,Nouakchott,2005-12-13,M,officiel,,,12.76,,Admis,Passable,6,51,548,true,true,2025-06-29 23:25:54.973004,0,0,2025-06-29 23:25:54.956330,
00652879-d321-4a0c-86f3-8045e00f8ec5,1,,,5,,12345678948,BAC20240048,,,Candidat Test 48,مرشح تجريبي 48,,Nouakchott,2005-02-09,M,officiel,,,10.22,,Passable,Passable,50,38,682,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
dda1f050-819e-420e-b6d8-7633ccc33da9,1,,,9,,12345678949,BAC20240049,,,Candidat Test 49,مرشح تجريبي 49,,Nouakchott,2005-07-01,F,officiel,,,14.26,,Admis,Très Bien,36,60,760,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
70e076da-07c2-491d-afdf-bfc5c7740f1e,1,,,1,,12345678950,BAC20240050,,,Candidat Test 50,مرشح تجريبي 50,,Nouakchott,2005-09-01,F,officiel,,,16.30,,Ajourné,Bien,1,96,378,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
cdf6c49a-dfbf-415c-8928-d7ec7d8d3505,1,,,15,,12345678951,BAC20240051,,,Candidat Test 51,مرشح تجريبي 51,,Nouakchott,2005-11-08,F,officiel,,,15.08,,Admis,Passable,28,198,506,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
25c700f9-5e97-4685-8d67-cda2167597bb,1,,,10,,12345678952,BAC20240052,,,Candidat Test 52,مرشح تجريبي 52,,Nouakchott,2005-01-17,F,officiel,,,16.44,,Admis,Passable,43,83,659,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
954005c9-6e59-4aa1-a192-295a0a348f47,1,,,8,,12345678953,BAC20240053,,,Candidat Test 53,مرشح تجريبي 53,,Nouakchott,2005-02-18,M,officiel,,,10.68,,Passable,,11,89,173,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
4b73cc7c-5f04-4ad8-9e00-94e57ea6fde5,1,,,2,,12345678954,BAC20240054,,,Candidat Test 54,مرشح تجريبي 54,,Nouakchott,2005-02-02,M,officiel,,,16.37,,Passable,Bien,33,116,672,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
c6cfe6b8-3a22-4fd0-a284-72473071049b,1,,,3,,12345678955,BAC20240055,,,Candidat Test 55,مرشح تجريبي 55,,Nouakchott,2005-06-18,F,officiel,,,14.11,,Admis,Bien,4,126,980,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
fd78cfba-fc0e-453b-b40e-d98c86e42b89,1,,,13,,12345678956,BAC20240056,,,Candidat Test 56,مرشح تجريبي 56,,Nouakchott,2005-05-14,F,officiel,,,12.83,,Admis,Bien,36,63,323,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
c9026269-9a23-4e3b-b405-fd72eec27d15,1,,,2,,12345678957,BAC20240057,,,Candidat Test 57,مرشح تجريبي 57,,Nouakchott,2005-06-05,F,officiel,,,11.62,,Ajourné,Bien,35,142,252,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
d9c856c8-6b63-4db7-bc72-8ea67086b644,1,,,13,,12345678958,BAC20240058,,,Candidat Test 58,مرشح تجريبي 58,,Nouakchott,2005-12-10,F,officiel,,,17.17,,Passable,Passable,50,110,48,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
046126ec-3929-4658-9076-7613be9769c8,1,,,7,,12345678959,BAC20240059,,,Candidat Test 59,مرشح تجريبي 59,,Nouakchott,2005-03-11,F,officiel,,,8.64,,Passable,Très Bien,38,153,823,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
50e04ce4-416c-438b-9579-fea44c8749b7,1,,,2,,12345678960,BAC20240060,,,Candidat Test 60,مرشح تجريبي 60,,Nouakchott,2005-06-16,M,officiel,,,13.86,,Admis,Bien,38,63,612,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
436592d4-b725-491f-86bb-ccb468320296,1,,,8,,12345678961,BAC20240061,,,Candidat Test 61,مرشح تجريبي 61,,Nouakchott,2005-05-12,M,officiel,,,14.94,,Ajourné,,37,179,948,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
da5f6b3b-2351-4646-a8d8-dd811e683c94,1,,,10,,12345678962,BAC20240062,,,Candidat Test 62,مرشح تجريبي 62,,Nouakchott,2005-01-02,M,officiel,,,9.56,,Ajourné,Passable,4,137,721,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
2d8f6c4d-adfb-4755-8e0c-e66863fe4e3a,1,,,9,,12345678963,BAC20240063,,,Candidat Test 63,مرشح تجريبي 63,,Nouakchott,2005-10-10,M,officiel,,,17.95,,Passable,Très Bien,32,31,704,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
c80c8b7e-93c5-480f-b822-386b1728c1ee,1,,,15,,12345678964,BAC20240064,,,Candidat Test 64,مرشح تجريبي 64,,Nouakchott,2005-07-01,M,officiel,,,10.86,,Ajourné,,7,149,805,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
e339e581-ba33-4dd4-b6d7-59eb360e8530,1,,,7,,12345678965,BAC20240065,,,Candidat Test 65,مرشح تجريبي 65,,Nouakchott,2005-07-07,M,officiel,,,8.54,,Admis,,49,58,157,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
02441cc4-1858-41cc-b18f-613c0b5654bd,1,,,8,,12345678966,BAC20240066,,,Candidat Test 66,مرشح تجريبي 66,,Nouakchott,2005-05-20,M,officiel,,,17.67,,Admis,Passable,40,41,683,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
445a911b-cf11-4504-8b3f-ae8445433500,1,,,6,,12345678967,BAC20240067,,,Candidat Test 67,مرشح تجريبي 67,,Nouakchott,2005-03-17,M,officiel,,,10.80,,Ajourné,,6,9,26,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
02bb93e6-e7a0-4e2d-b5cb-4e2f3fdc471b,1,,,8,,12345678968,BAC20240068,,,Candidat Test 68,مرشح تجريبي 68,,Nouakchott,2005-11-11,F,officiel,,,9.42,,Admis,Très Bien,28,112,448,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
926481f3-5a23-4021-b470-315341192238,1,,,9,,12345678969,BAC20240069,,,Candidat Test 69,مرشح تجريبي 69,,Nouakchott,2005-09-16,F,officiel,,,13.47,,Passable,Assez Bien,36,111,284,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
9d0a7a6f-36cd-4161-94f2-a0e9229b304c,1,,,3,,12345678970,BAC20240070,,,Candidat Test 70,مرشح تجريبي 70,,Nouakchott,2005-10-22,F,officiel,,,11.41,,Ajourné,Bien,14,27,728,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
04c6250a-1ee4-4823-bfec-ede45082d0f3,1,,,1,,12345678971,BAC20240071,,,Candidat Test 71,مرشح تجريبي 71,,Nouakchott,2005-12-17,F,officiel,,,12.64,,Passable,Bien,49,116,62,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
a1a46df1-1996-4222-865c-c6a7383c51c7,1,,,6,,12345678972,BAC20240072,,,Candidat Test 72,مرشح تجريبي 72,,Nouakchott,2005-02-06,M,officiel,,,15.37,,Ajourné,Très Bien,43,80,652,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
ab315e9b-c257-40c3-acc8-4a02d4de229f,1,,,7,,12345678973,BAC20240073,,,Candidat Test 73,مرشح تجريبي 73,,Nouakchott,2005-10-20,F,officiel,,,16.65,,Admis,Assez Bien,36,75,932,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
b26ddc30-c22d-40d3-b38e-11b6477d8d3f,1,,,8,,12345678974,BAC20240074,,,Candidat Test 74,مرشح تجريبي 74,,Nouakchott,2005-04-02,F,officiel,,,12.21,,Ajourné,Passable,9,145,195,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
5f8d3671-5b47-4256-b20b-48be8ddc100a,1,,,9,,12345678975,BAC20240075,,,Candidat Test 75,مرشح تجريبي 75,,Nouakchott,2005-07-13,F,officiel,,,12.63,,Admis,Bien,18,155,624,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
6509a914-c131-49d3-91f6-b7882488ba9b,1,,,13,,12345678976,BAC20240076,,,Candidat Test 76,مرشح تجريبي 76,,Nouakchott,2005-06-18,F,officiel,,,17.50,,Passable,Assez Bien,33,199,443,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
1af15ca8-4c5c-4f51-a930-bcbe69f6b75c,1,,,7,,12345678977,BAC20240077,,,Candidat Test 77,مرشح تجريبي 77,,Nouakchott,2005-04-09,F,officiel,,,8.81,,Passable,Assez Bien,12,92,753,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
234c0d64-21b7-4ec6-8447-385042a0caff,1,,,7,,12345678978,BAC20240078,,,Candidat Test 78,مرشح تجريبي 78,,Nouakchott,2005-01-22,M,officiel,,,12.87,,Ajourné,Passable,27,23,297,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
6d08f426-53be-4d1b-b74a-bc331d2cdf7d,1,,,9,,12345678979,BAC20240079,,,Candidat Test 79,مرشح تجريبي 79,,Nouakchott,2005-09-09,F,officiel,,,14.24,,Ajourné,Assez Bien,10,90,813,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
afbda438-a142-45ef-ad0d-5cd2e4f63bd5,1,,,11,,12345678980,BAC20240080,,,Candidat Test 80,مرشح تجريبي 80,,Nouakchott,2005-04-07,M,officiel,,,17.53,,Passable,Assez Bien,19,113,735,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
3cf95b27-3a2d-40c2-9434-04f755074aac,1,,,10,,12345678981,BAC20240081,,,Candidat Test 81,مرشح تجريبي 81,,Nouakchott,2005-04-24,M,officiel,,,8.74,,Ajourné,Bien,31,78,194,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
88efbc52-0728-4992-8f12-31d3ad495ea5,1,,,5,,12345678982,BAC20240082,,,Candidat Test 82,مرشح تجريبي 82,,Nouakchott,2005-03-19,M,officiel,,,8.09,,Ajourné,Passable,48,70,702,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
882e8b8d-e636-4dae-9020-5ce5c4260fa2,1,,,2,,12345678983,BAC20240083,,,Candidat Test 83,مرشح تجريبي 83,,Nouakchott,2005-05-20,F,officiel,,,10.83,,Ajourné,Passable,21,119,459,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
bab66e01-217f-47f1-b8eb-5bf403f78218,1,,,10,,12345678984,BAC20240084,,,Candidat Test 84,مرشح تجريبي 84,,Nouakchott,2005-07-02,M,officiel,,,8.56,,Ajourné,Très Bien,12,178,970,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
81d473d2-8f8a-4a10-b768-ec64ad92afa7,1,,,13,,12345678985,BAC20240085,,,Candidat Test 85,مرشح تجريبي 85,,Nouakchott,2005-01-18,F,officiel,,,15.55,,Ajourné,Bien,30,194,602,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
bae8ae6d-2ed0-4560-ad97-78e4874d339a,1,,,15,,12345678986,BAC20240086,,,Candidat Test 86,مرشح تجريبي 86,,Nouakchott,2005-06-17,M,officiel,,,14.64,,Ajourné,Assez Bien,31,162,363,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
8a79f9ad-37c4-42c9-9d82-0c3b167e486f,1,,,10,,12345678987,BAC20240087,,,Candidat Test 87,مرشح تجريبي 87,,Nouakchott,2005-04-07,M,officiel,,,17.10,,Ajourné,Bien,17,44,754,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
39458467-9554-4b4e-818c-475f7aedea1f,1,,,13,,12345678988,BAC20240088,,,Candidat Test 88,مرشح تجريبي 88,,Nouakchott,2005-08-21,M,officiel,,,16.50,,Admis,Très Bien,6,138,420,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
d3e27735-32a3-4f07-b5f2-a392d2c02915,1,,,12,,12345678989,BAC20240089,,,Candidat Test 89,مرشح تجريبي 89,,Nouakchott,2005-10-14,M,officiel,,,8.78,,Admis,Passable,22,117,68,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
3a59767c-5f66-4583-baaa-7f7f0697ef49,1,,,2,,12345678990,BAC20240090,,,Candidat Test 90,مرشح تجريبي 90,,Nouakchott,2005-11-26,F,officiel,,,14.36,,Passable,Assez Bien,30,76,903,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
98ffbb66-1b52-442e-ba68-a6969c5bf2dc,1,,,14,,12345678991,BAC20240091,,,Candidat Test 91,مرشح تجريبي 91,,Nouakchott,2005-07-12,F,officiel,,,8.03,,Passable,Assez Bien,29,35,164,true,true,2025-06-29 23:25:54.974517,0,0,2025-06-29 23:25:54.956330,
